date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:59:58	37460/37460	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2013:59:56%20GMT	https://www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/dark_rounded/btnPrevious.png	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/dark_rounded/btnPrevious.3c.delayed	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
15:59:59	37460/37460	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2013:59:57%20GMT	https://www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/dark_rounded/loader.gif	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/dark_rounded/loader.3d.delayed	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:00	37460/37460	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2013:59:58%20GMT	https://www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/dark_square/loader.gif	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/dark_square/loader.3e.delayed	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:01	37460/37460	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2013:59:59%20GMT	https://www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/dark_square/sprite.png	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/dark_square/sprite.3f.delayed	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:02	37460/37460	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2014:00:00%20GMT	https://www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/dark_square/btnNext.png	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/dark_square/btnNext.40.delayed	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:04	37460/37460	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2014:00:01%20GMT	https://www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/dark_square/btnPrevious.png	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/dark_square/btnPrevious.41.delayed	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:05	37460/37460	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2014:00:03%20GMT	https://www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/light_square/sprite.png	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/light_square/sprite.42.delayed	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:06	37460/37460	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2014:00:04%20GMT	https://www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/light_square/btnNext.png	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/light_square/btnNext.43.delayed	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:07	37460/37460	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2014:00:05%20GMT	https://www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/light_square/btnPrevious.png	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/light_square/btnPrevious.44.delayed	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:08	37460/37460	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2014:00:06%20GMT	https://www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/facebook/sprite.png	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/facebook/sprite.45.delayed	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:09	37460/37460	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2014:00:07%20GMT	https://www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/facebook/contentPatternTop.png	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/facebook/contentPatternTop.46.delayed	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:10	37460/37460	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2014:00:08%20GMT	https://www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/facebook/contentPatternLeft.png	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/facebook/contentPatternLeft.47.delayed	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:11	37460/37460	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2014:00:09%20GMT	https://www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/facebook/contentPatternRight.png	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/facebook/contentPatternRight.48.delayed	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:12	37460/37460	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2014:00:10%20GMT	https://www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/facebook/loader.gif	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/facebook/loader.49.delayed	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:13	37460/37460	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2014:00:11%20GMT	https://www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/facebook/btnNext.png	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/facebook/btnNext.4a.delayed	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:14	37460/37460	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2014:00:12%20GMT	https://www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/facebook/btnPrevious.png	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/facebook/btnPrevious.4b.delayed	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:15	37460/37460	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2014:00:13%20GMT	https://www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/facebook/contentPatternBottom.png	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/facebook/contentPatternBottom.4c.delayed	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:17	37460/37460	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2014:00:14%20GMT	https://www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/facebook/default_thumbnail.gif	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/facebook/default_thumbnail.4d.delayed	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:18	37460/37460	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2014:00:16%20GMT	https://www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/light_rounded/loader.gif	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/prettyPhoto/light_rounded/loader.4e.delayed	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:18	406/406	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Apr%202019%2013:47:28%20GMT	https://www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/quote.png	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/quote.png	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:20	37460/37460	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2014:00:17%20GMT	https://www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/toggle_close.png	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/toggle_close.50.delayed	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:21	37460/37460	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2014:00:19%20GMT	https://www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/toggle_open.png	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/toggle_open.51.delayed	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:22	37460/37460	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2014:00:20%20GMT	https://www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/arrowleft_bold.png	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/arrowleft_bold.52.delayed	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:24	37460/37460	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202019%2014:00:21%20GMT	https://www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/arrowright_bold.png	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/novaro-shortcodes/images/arrowright_bold.53.delayed	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:24	847/847	---M--	200	added ('OK')	image/gif	date:Mon,%2015%20Apr%202019%2013:47:28%20GMT	https://www.avtostudio.si/wp-content/plugins/contact-form-7/images/ajax-loader.gif	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:24	12136/12136	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2015%20Apr%202019%2013:47:28%20GMT	https://www.avtostudio.si/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:24	60767/60767	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2015%20Apr%202019%2013:47:28%20GMT	https://www.avtostudio.si/wp-content/themes/atlantis/fonts/fontawesome-webfont.eot?v=4.3.0	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/themes/atlantis/fonts/fontawesome-webfonte0a5.eot	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:25	281624/281624	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2015%20Apr%202019%2013:47:28%20GMT	https://www.avtostudio.si/wp-content/themes/atlantis/fonts/line-icons.eot	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/themes/atlantis/fonts/line-icons.eot	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:25	281624/281624	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2015%20Apr%202019%2013:47:28%20GMT	https://www.avtostudio.si/wp-content/themes/atlantis/fonts/line-icons.eot?	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/themes/atlantis/fonts/line-iconsd41d.eot	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:25	159616/159616	---MCZ	200	added ('OK')	application/font-woff	date:Mon,%2015%20Apr%202019%2013:47:28%20GMT	https://www.avtostudio.si/wp-content/themes/atlantis/fonts/line-icons.woff	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/themes/atlantis/fonts/line-icons.woff	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:26	281452/281452	---MCZ	200	added ('OK')	font/truetype	date:Mon,%2015%20Apr%202019%2013:47:28%20GMT	https://www.avtostudio.si/wp-content/themes/atlantis/fonts/line-icons.ttf	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/themes/atlantis/fonts/line-icons.ttf	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:26	643069/643069	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2015%20Apr%202019%2013:47:28%20GMT	https://www.avtostudio.si/wp-content/themes/atlantis/fonts/line-icons.svg	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/themes/atlantis/fonts/line-icons.svg	(from https://www.avtostudio.si/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-styles-1eec63d91d06b91160d76f8975623cbb.css?ver=5.1.2)
16:00:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Aug%202019%2014:00:25%20GMT	https://www.avtostudio.si/?p=34	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/index1e7e.html	(from https://www.avtostudio.si/kontakt/)
16:00:27	2234/2234	---MC-	200	added ('OK')	application/json	date:Tue,%2020%20Aug%202019%2014:00:25%20GMT	https://www.avtostudio.si/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.avtostudio.si%2Fkontakt%2F	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-json/oembed/1.0/embed749d.json	(from https://www.avtostudio.si/kontakt/)
16:00:28	2329/2329	---MC-	200	added ('OK')	text/xml	date:Tue,%2020%20Aug%202019%2014:00:26%20GMT	https://www.avtostudio.si/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.avtostudio.si%2Fkontakt%2F&format=xml	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-json/oembed/1.0/embed3bd9	(from https://www.avtostudio.si/kontakt/)
16:00:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Aug%202019%2014:00:27%20GMT	https://www.avtostudio.si/?p=43	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/index4170.html	(from https://www.avtostudio.si/temnenje-stekel/)
16:00:29	2274/2274	---MC-	200	added ('OK')	application/json	date:Tue,%2020%20Aug%202019%2014:00:27%20GMT	https://www.avtostudio.si/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.avtostudio.si%2Ftemnenje-stekel%2F	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-json/oembed/1.0/embedcb67.json	(from https://www.avtostudio.si/temnenje-stekel/)
16:00:29	2369/2369	---MC-	200	added ('OK')	text/xml	date:Tue,%2020%20Aug%202019%2014:00:28%20GMT	https://www.avtostudio.si/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.avtostudio.si%2Ftemnenje-stekel%2F&format=xml	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-json/oembed/1.0/embed0a78	(from https://www.avtostudio.si/temnenje-stekel/)
16:00:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Aug%202019%2014:00:28%20GMT	https://www.avtostudio.si/kontakt	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/kontakt.60.delayed	(from https://www.avtostudio.si/temnenje-stekel/)
16:00:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Aug%202019%2014:00:29%20GMT	https://www.avtostudio.si/?p=39	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/indexba52.html	(from https://www.avtostudio.si/globinsko-ciscenje/)
16:00:31	2334/2334	---MC-	200	added ('OK')	application/json	date:Tue,%2020%20Aug%202019%2014:00:29%20GMT	https://www.avtostudio.si/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.avtostudio.si%2Fglobinsko-ciscenje%2F	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-json/oembed/1.0/embed099f.json	(from https://www.avtostudio.si/globinsko-ciscenje/)
16:00:32	0/-1	---M--	301	error ('')			https://www.avtostudio.si/kontakt	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/kontakt.63.delayed	(from https://www.avtostudio.si/globinsko-ciscenje/)
16:00:32	2438/2438	---MC-	200	added ('OK')	text/xml	date:Tue,%2020%20Aug%202019%2014:00:30%20GMT	https://www.avtostudio.si/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.avtostudio.si%2Fglobinsko-ciscenje%2F&format=xml	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-json/oembed/1.0/embedfe8d	(from https://www.avtostudio.si/globinsko-ciscenje/)
16:00:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Aug%202019%2014:00:31%20GMT	https://www.avtostudio.si/?p=57	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/index9787.html	(from https://www.avtostudio.si/poliranje-vozila/)
16:00:33	2279/2279	---MC-	200	added ('OK')	application/json	date:Tue,%2020%20Aug%202019%2014:00:31%20GMT	https://www.avtostudio.si/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.avtostudio.si%2Fpoliranje-vozila%2F	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-json/oembed/1.0/embede965.json	(from https://www.avtostudio.si/poliranje-vozila/)
16:00:33	0/-1	---M--	301	error ('')			https://www.avtostudio.si/kontakt	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/kontakt.66.delayed	(from https://www.avtostudio.si/poliranje-vozila/)
16:00:34	2374/2374	---MC-	200	added ('OK')	text/xml	date:Tue,%2020%20Aug%202019%2014:00:32%20GMT	https://www.avtostudio.si/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.avtostudio.si%2Fpoliranje-vozila%2F&format=xml	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-json/oembed/1.0/embede61b	(from https://www.avtostudio.si/poliranje-vozila/)
16:00:34	2309/2309	---MC-	200	added ('OK')	application/json	date:Tue,%2020%20Aug%202019%2014:00:32%20GMT	https://www.avtostudio.si/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.avtostudio.si%2Fpoliranje-zarometov%2F	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-json/oembed/1.0/embed004e.json	(from https://www.avtostudio.si/poliranje-zarometov/)
16:00:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Aug%202019%2014:00:32%20GMT	https://www.avtostudio.si/?p=66	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/index4f61.html	(from https://www.avtostudio.si/poliranje-zarometov/)
16:00:35	0/-1	---M--	301	error ('')			https://www.avtostudio.si/kontakt	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/kontakt.69.delayed	(from https://www.avtostudio.si/poliranje-zarometov/)
16:00:35	2407/2407	---MC-	200	added ('OK')	text/xml	date:Tue,%2020%20Aug%202019%2014:00:33%20GMT	https://www.avtostudio.si/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.avtostudio.si%2Fpoliranje-zarometov%2F&format=xml	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-json/oembed/1.0/embed66b8	(from https://www.avtostudio.si/poliranje-zarometov/)
16:00:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Aug%202019%2014:00:34%20GMT	https://www.avtostudio.si/?p=37	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/index4837.html	(from https://www.avtostudio.si/ciscenje-in-nega-usnja/)
16:00:36	2354/2354	---MC-	200	added ('OK')	application/json	date:Tue,%2020%20Aug%202019%2014:00:34%20GMT	https://www.avtostudio.si/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.avtostudio.si%2Fciscenje-in-nega-usnja%2F	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-json/oembed/1.0/embede0fb.json	(from https://www.avtostudio.si/ciscenje-in-nega-usnja/)
16:00:37	0/-1	---M--	301	error ('')			https://www.avtostudio.si/kontakt	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/kontakt.6c.delayed	(from https://www.avtostudio.si/ciscenje-in-nega-usnja/)
16:00:37	2458/2458	---MC-	200	added ('OK')	text/xml	date:Tue,%2020%20Aug%202019%2014:00:35%20GMT	https://www.avtostudio.si/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.avtostudio.si%2Fciscenje-in-nega-usnja%2F&format=xml	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-json/oembed/1.0/embeda622	(from https://www.avtostudio.si/ciscenje-in-nega-usnja/)
16:00:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Aug%202019%2014:00:36%20GMT	https://www.avtostudio.si/?p=69	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/indexe2dc.html	(from https://www.avtostudio.si/priprava-vozila-na-prodajo/)
